cDNA	gene
915	10551
916	10552
917	10553
918	10554
919	10555
920	10556
921	10557
922	10558
923	10559
924	10560
925	10561
926	10562
927	10563
928	10564
929	10565
930	10566
931	10567
932	10568
933	10569
934	10570
935	10571
936	10572
937	10573
938	10574
939	10575
940	10576
941	10577
942	10578
943	10579
944	10580
945	10581
946	10582
947	10583
948	10584
949	10585
950	10586
951	10587
952	10588
953	10589
954	10590
955	10591
956	10592
957	10593
958	10594
959	10595
960	10596
961	10597
962	10598
963	10599
964	10600
965	10601
966	10602
967	10603
968	10604
969	10605
970	10606
971	10607
972	10608
973	10609
974	10610
975	10611
976	10612
977	10613
978	10614
979	10615
980	10616
981	10617
982	10618
983	10619
984	10620
985	10621
986	10622
987	10623
988	10624
989	10625
990	10626
991	10627
992	10628
993	10629
994	10630
995	10631
996	10632
997	10633
998	10634
999	10635
1000	10636
1001	10637
1002	10638
1003	10639
1004	10640
1005	10641
1006	10642
1007	10643
1008	10644
1009	10645
1010	10646
1011	10647
1012	10648
1013	10649
1014	10650
1015	10651
1016	10652
1017	10653
1018	10654
1019	10655
1020	10656
1021	10657
1022	10658
1023	10659
1024	10660
1025	10661
1026	10662
1027	10663
1028	10664
1029	10665
1030	10666
1031	10667
1032	10668
1033	10669
1034	10670
1035	10671
1036	10672
1037	10673
1038	10674
1039	10675
1040	10676
1041	10677
1042	10678
1043	10679
1044	10680
1045	10681
1046	10682
1047	10683
1048	10684
1049	10685
1050	10686
1051	10687
1052	10688
1053	10689
1054	10690
1055	10691
1056	10692
1057	10693
1058	10694
1059	10695
1060	10696
1061	10697
1062	10698
1063	10699
1064	10700
1065	10701
1066	10702
1067	10703
1068	10704
1069	10705
1070	10706
1071	10707
1072	10708
1073	10709
1074	10710
1075	10711
1076	10712
1077	10713
1078	10714
1079	10715
1080	10716
1081	10717
1082	10718
1083	10719
1084	10720
1085	10721
1086	10722
1087	10723
1088	10724
1089	10725
1090	10726
1091	10727
1092	10728
1093	10729
1094	10730
1095	10731
1096	10732
1097	10733
1098	10734
1099	10735
1100	10736
1101	10737
1102	10738
1103	10739
1104	10740
1105	10741
1106	10742
1107	10743
1108	10744
1109	10745
1110	10746
1111	10747
1112	10748
1113	10749
1114	10750
1115	10751
1116	10752
1117	10753
1118	10754
1119	10755
1120	10756
1121	10757
1122	10758
1123	10759
1124	10760
1125	10761
1126	10762
1127	10763
1128	10764
1129	10765
1130	10766
1131	10767
1132	10768
1133	10769
1134	10770
