cDNA	gene
274	2700
275	2701
276	2702
277	2703
278	2704
279	2705
280	2706
281	2707
282	2708
283	2709
284	2710
285	2711
286	2712
287	2713
288	2714
289	2715
290	2716
291	2717
292	2718
293	2719
294	2720
295	2721
296	2722
297	2723
298	2724
299	2725
300	2726
301	2727
302	2728
303	2729
304	2730
305	2731
306	2732
307	2733
308	2734
309	2735
310	2736
311	2737
312	2738
313	2739
314	2740
315	2741
316	2742
317	2743
318	2744
319	2745
320	2746
321	2747
322	2748
323	2749
324	2750
325	2751
326	2752
327	2753
328	2754
329	2755
330	2756
331	2757
332	2758
333	2759
334	2760
335	2761
336	2762
337	2763
338	2764
339	2765
340	2766
341	2767
342	2768
343	2769
344	2770
345	2771
346	2772
347	2773
348	2774
349	2775
350	2776
351	2777
352	2778
353	2779
354	2780
355	2781
356	2782
357	4247
358	4248
359	4249
360	4250
361	4251
362	4252
363	4253
364	4254
365	4255
366	4256
367	4257
368	4258
369	4259
370	4260
371	4261
372	4262
373	4263
374	4264
375	4265
376	4266
377	4267
378	4268
379	4269
380	4270
381	4271
382	4272
383	4273
384	4274
385	4275
386	4276
387	4277
388	4278
389	4279
390	4280
391	4281
392	4282
393	4283
394	4284
395	4285
396	4286
397	4287
398	4288
399	4289
400	4290
401	4291
402	4292
403	4293
404	4294
405	4295
406	4296
407	4297
408	4298
409	4299
410	4300
411	4301
412	4302
413	4303
414	4304
415	4305
416	4306
417	4307
418	4308
419	4309
420	4310
421	4311
422	4312
423	4313
424	4314
425	4315
426	4316
427	4317
428	4318
429	4319
430	4320
431	4321
432	4322
433	4323
434	4324
435	4325
436	4326
437	4327
438	4328
439	4329
440	4330
441	4331
442	4332
443	4333
444	4334
445	4335
446	4336
447	4337
448	4338
449	4339
450	4340
451	4341
452	4342
453	4343
454	4344
455	4345
456	4346
457	4347
458	4348
459	4349
460	4350
461	4351
462	4352
463	4353
464	4354
465	4355
466	4356
467	4357
468	4358
469	4359
470	4360
471	4361
472	4362
473	4363
474	4364
475	4365
476	4366
477	4367
478	4368
479	4369
480	4370
481	4371
482	4372
483	4373
484	4374
485	4375
486	4376
487	4377
488	4378
489	4379
490	4380
491	4381
492	4382
493	4383
494	4384
495	4385
496	4386
497	4387
498	4388
499	4389
500	4390
501	4391
502	4392
503	4393
504	4394
505	4395
506	4396
507	4397
508	4398
509	4399
510	4400
511	4401
512	4402
513	4403
514	4404
515	4405
516	4406
517	4407
518	4408
519	4409
520	4410
521	4411
522	4412
523	4413
524	4414
525	4415
526	4416
527	4417
528	4418
529	4419
530	4420
531	4421
532	4422
533	4423
534	4424
535	4425
536	4426
537	4427
538	4428
539	4429
540	4430
541	4431
542	4432
543	4433
544	4434
545	4435
546	4436
547	4437
548	4438
549	4439
550	4440
551	4441
552	4442
553	4443
554	4444
555	4445
556	4446
557	4447
558	4448
559	4449
560	4450
561	4451
562	4452
563	4453
564	4454
565	4455
566	4456
567	4457
568	4458
569	4459
570	4460
571	4461
572	4462
573	4463
574	4464
575	4465
576	4466
577	4467
578	4468
579	4469
580	4470
581	4471
582	4472
583	4473
584	4474
585	4475
586	4476
587	4477
588	4478
589	4479
590	4480
591	4481
592	4482
593	4483
594	4484
595	4485
596	4486
597	4487
598	4488
599	4489
600	4490
601	4491
602	4492
603	4493
604	4494
605	4495
606	4496
607	4497
608	4498
609	4499
610	4500
611	4501
612	4502
613	4503
614	4504
615	4505
616	4506
617	4507
618	4508
619	4509
620	4510
621	4511
622	4512
623	4513
624	4514
625	4515
626	4516
627	4517
628	4518
629	4519
630	4520
631	4521
632	4522
633	4523
634	4524
635	4525
636	4526
637	4527
638	4528
639	4529
640	4530
641	4531
642	4532
643	4533
644	4534
645	4535
646	4536
647	4537
648	4538
649	4539
650	4540
651	4541
652	4542
653	4543
654	4544
655	4545
656	4546
657	4547
658	6120
659	6121
660	6122
661	6123
662	6124
663	6125
664	6126
665	6127
666	6128
667	6129
668	6130
669	6131
670	6132
671	6133
672	6134
673	6135
674	6136
675	6137
676	6138
677	6139
678	6140
679	6141
680	6142
681	6143
682	6144
683	6145
684	6146
685	6147
686	6148
687	6149
688	6150
689	6151
690	6152
691	6153
692	6154
693	6155
694	6156
695	6157
696	6158
697	6159
698	6160
699	6161
700	6162
701	6163
702	6164
703	6165
704	6166
705	6167
706	6168
707	6169
708	6170
709	6171
710	6172
711	6173
712	6174
713	6175
714	6176
715	6177
716	6178
717	6179
718	6180
719	6181
720	6182
721	6183
722	6184
723	6185
724	6186
725	6187
726	6188
727	6189
728	6190
729	6191
730	6192
731	6193
732	6194
733	6195
734	6196
735	6197
736	6198
737	6199
738	6200
739	6201
740	6202
741	6203
742	6204
743	6205
744	6206
745	6207
746	6208
747	6209
748	6210
749	6211
750	6212
751	6213
752	6214
753	6215
754	6216
755	6217
756	6218
757	6219
758	6220
759	6221
760	6222
761	6223
762	6224
763	6225
764	6226
765	6227
766	6228
767	6229
768	6230
769	6231
770	6232
771	6233
772	6234
773	6235
774	6236
775	6237
776	6238
777	6239
778	6240
779	6241
780	6242
781	6243
782	6244
783	6245
784	6246
785	6247
786	6248
787	6249
788	6250
789	6251
790	6252
791	6253
792	6254
793	6255
794	6256
795	6257
796	6258
797	6259
798	6260
799	6261
800	6262
801	6263
802	6264
803	6265
804	6266
805	6267
806	6268
807	6269
808	6270
809	6271
810	6272
811	6273
812	6274
813	6275
814	6276
815	6277
816	6278
817	6279
818	6280
819	6281
820	6282
821	6283
822	6284
823	6285
824	6286
825	6287
826	6288
827	6289
828	6290
829	6291
830	6292
831	6293
832	6294
833	6295
834	6296
835	6297
836	6298
837	6299
838	6300
839	6301
840	6302
841	6303
842	6304
843	6305
844	6306
845	6307
846	6308
847	6309
848	6310
849	6311
850	6312
851	6313
852	6314
853	6315
854	6316
855	6317
856	6318
857	6319
858	6320
859	6321
860	6322
861	6323
862	6324
863	6325
864	6326
865	6327
866	6328
867	6329
868	6330
869	6331
870	6332
871	6333
872	6334
873	6335
874	6336
875	6337
876	6338
877	6339
878	6340
879	6341
880	6342
881	6343
882	6344
883	6345
884	6346
885	6347
886	6348
887	6349
888	6350
889	6351
890	6352
891	6353
892	6354
893	6355
894	6356
895	6357
896	6358
897	6359
898	6360
899	6361
900	6362
901	6363
902	6364
903	6365
904	6366
905	6367
906	6368
907	6369
908	6370
909	6371
910	6372
911	6373
912	6374
913	6375
914	6376
915	6377
916	6378
917	6379
918	6380
919	6381
920	6382
921	6383
922	6384
923	6385
924	6386
925	6387
926	6388
927	6389
928	6390
929	6391
930	6392
931	6393
932	6394
933	6395
934	6396
935	6397
936	6398
937	6399
938	6400
939	6401
940	6402
941	6403
942	6404
943	6405
944	6406
945	6407
946	6408
947	6409
948	6410
949	6411
950	6412
951	9579
952	9580
953	9581
954	9582
955	9583
956	9584
957	9585
958	9586
959	9587
960	9588
961	9589
962	9590
963	9591
964	9592
965	9593
966	9594
967	9595
968	9596
969	9597
970	9598
971	9599
972	9600
973	9601
974	9602
975	9603
976	9604
977	9605
978	9606
979	9607
980	9608
981	9609
982	9610
983	9611
984	9612
985	9613
986	9614
987	9615
988	9616
989	9617
990	9618
991	9619
992	9620
993	9621
994	9622
995	9623
996	9624
997	9625
998	9626
999	9627
1000	9628
1001	9629
1002	9630
1003	16306
1004	16307
1005	16308
1006	16309
1007	16310
1008	16311
1009	16312
1010	16313
1011	16314
1012	16315
1013	16316
1014	16317
1015	16318
1016	16319
1017	16320
1018	16321
1019	16322
1020	16323
1021	16324
1022	16325
1023	16326
1024	16327
1025	16328
1026	16329
1027	16330
1028	16331
1029	16332
1030	16333
1031	16334
1032	16335
1033	16336
1034	16337
1035	16338
1036	16339
1037	16340
1038	16341
1039	16342
1040	16343
1041	16344
1042	16345
1043	16346
1044	16347
1045	16348
1046	16349
1047	16350
1048	16351
1049	16352
1050	16353
1051	16354
1052	16355
1053	16356
1054	16357
1055	16358
1056	16359
1057	16360
1058	16361
1059	16362
1060	16363
1061	16364
1062	16365
1063	16366
1064	16367
1065	16368
1066	16369
1067	16370
1068	16371
1069	16372
1070	16373
1071	16374
1072	16375
1073	16376
1074	16377
1075	16378
1076	16379
1077	16380
1078	16381
1079	16382
1080	16383
1081	16384
1082	16385
1083	16386
1084	16387
1085	16388
1086	16389
1087	16390
1088	16391
1089	16392
1090	16393
1091	16394
1092	16395
1093	16396
1094	16397
1095	16398
1096	16399
1097	16400
1098	16401
1099	16402
1100	16403
1101	16404
1102	16405
1103	16406
1104	16407
1105	16408
1106	16869
1107	16870
1108	16871
1109	16872
1110	16873
1111	16874
1112	16875
1113	16876
1114	16877
1115	16878
1116	16879
1117	16880
1118	16881
1119	16882
1120	16883
1121	16884
1122	16885
1123	16886
1124	16887
1125	16888
1126	16889
1127	16890
1128	16891
1129	16892
1130	16893
1131	16894
1132	16895
1133	16896
1134	16897
1135	16898
1136	16899
1137	16900
1138	16901
1139	16902
1140	16903
1141	16904
1142	16905
1143	16906
1144	16907
1145	16908
1146	16909
1147	16910
1148	16911
1149	16912
1150	16913
1151	16914
1152	16915
1153	16916
1154	16917
1155	16918
1156	16919
1157	16920
1158	16921
1159	16922
1160	17022
1161	17023
1162	17024
1163	17025
1164	17026
1165	17027
1166	17028
1167	17029
1168	17030
1169	17031
1170	17032
1171	17033
1172	17034
1173	17035
1174	17036
1175	17037
1176	17038
1177	17039
1178	17040
1179	17041
1180	17042
1181	17043
1182	17044
1183	17045
1184	17046
1185	17047
1186	17048
1187	17049
1188	17050
1189	17051
1190	17052
1191	17053
1192	17054
1193	17055
1194	17056
1195	17057
1196	17058
1197	17059
1198	17060
1199	17061
1200	17062
1201	17063
1202	17064
1203	17065
1204	17066
1205	17067
1206	17068
1207	17069
1208	17070
1209	17071
1210	17072
1211	17073
1212	17074
1213	17075
1214	17076
1215	17077
1216	17078
1217	17079
1218	17080
1219	17081
1220	17082
1221	17083
1222	17084
1223	17085
1224	17086
1225	17087
1226	17088
1227	17089
1228	17090
1229	17091
1230	17092
1231	17093
1232	17094
1233	17095
1234	17096
1235	17097
1236	17098
1237	17099
1238	17100
1239	17101
1240	17102
1241	17103
1242	17104
1243	17105
1244	17106
1245	17107
1246	17108
1247	17109
1248	17110
1249	17111
1250	17112
1251	17113
1252	17114
1253	17115
1254	17116
1255	17117
1256	17118
1257	17119
1258	17120
1259	17121
1260	17122
1261	17123
1262	17124
1263	17125
1264	17126
1265	17127
1266	17128
1267	17129
1268	17130
1269	17131
1270	17132
1271	17133
1272	17134
1273	17135
1274	17136
1275	17137
1276	17138
1277	17139
1278	17140
1279	17141
1280	17142
1281	17143
1282	17144
1283	17145
1284	17146
1285	17147
1286	17148
1287	17149
1288	17150
1289	17151
1290	17152
1291	17153
1292	17154
1293	17155
1294	17156
1295	17157
1296	17158
1297	17159
1298	17160
1299	17161
1300	17162
1301	17163
1302	17164
1303	17165
1304	17166
1305	17167
1306	17168
1307	17169
1308	17170
1309	17171
1310	17172
1311	17173
1312	17174
1313	17175
1314	17176
1315	17177
1316	17178
1317	17179
1318	17180
1319	17181
1320	17182
1321	17183
1322	17184
1323	17185
1324	17186
1325	17187
1326	17188
1327	17189
1328	17190
1329	17191
1330	17192
1331	17193
1332	17194
1333	17195
1334	17196
1335	17197
1336	17198
1337	17199
1338	17200
1339	17201
1340	17202
1341	17203
1342	17204
1343	17205
1344	17206
1345	17207
1346	17208
1347	17209
1348	17210
1349	17211
1350	17212
1351	17213
1352	17214
1353	17215
1354	17216
1355	17217
1356	17218
1357	17219
1358	17220
1359	17221
1360	17222
1361	17223
1362	17224
1363	17225
1364	17226
1365	17227
1366	17228
1367	17229
1368	17230
