cDNA	gene
572	4194
573	4195
574	4196
575	4197
576	4198
577	4199
578	4200
579	4201
580	4202
581	4203
582	4204
583	4205
584	4206
585	4207
586	4208
587	4209
588	4210
589	4211
590	4212
591	4213
592	4214
593	4215
594	4216
595	4217
596	4218
597	4219
598	4220
599	4221
600	4222
601	4223
602	4224
603	4225
604	4226
605	4227
606	4228
607	4229
608	4230
609	4231
610	4232
611	4233
612	4234
613	4235
614	4236
615	4237
616	4238
617	4239
618	4240
619	4241
620	4242
621	4243
622	4244
623	4245
624	4246
625	4247
626	4248
627	4249
628	4250
629	4251
630	4252
631	4253
632	4254
633	4255
634	4256
635	4257
636	4258
637	4259
638	4260
639	4261
640	4262
641	4263
642	4264
643	4265
644	4266
645	4267
646	4268
647	4269
648	4270
649	4271
650	4272
651	4273
652	4274
653	4275
654	4276
655	4277
656	5860
657	5861
658	5862
659	5863
660	5864
661	5865
662	5866
663	5867
664	5868
665	5869
666	5870
667	5871
668	5872
669	5873
670	5874
671	5875
672	5876
673	5877
674	5878
675	5879
676	5880
677	5881
678	5882
679	5883
680	5884
681	5885
682	5886
683	5887
684	5888
685	5889
686	5890
687	5891
688	5892
689	5893
690	5894
691	5895
692	5896
693	5897
694	5898
695	5899
696	5900
697	5901
698	5902
699	5903
700	5904
701	5905
702	5906
703	5907
704	5908
705	5909
706	5910
707	5911
708	5912
709	5913
710	5914
711	5915
712	5916
713	5917
714	5918
715	5919
716	5920
717	5921
718	5922
719	5923
720	5924
721	5925
722	5926
723	5927
724	5928
725	5929
726	5930
727	5931
728	5932
729	5933
730	5934
731	5935
732	5936
733	5937
734	5938
735	5939
736	5940
737	5941
738	5942
739	5943
740	5944
741	5945
742	5946
743	5947
744	5948
745	5949
746	5950
747	5951
748	5952
749	5953
750	5954
751	5955
752	5956
753	5957
754	5958
755	5959
756	5960
757	5961
758	5962
759	5963
760	5964
761	5965
762	5966
763	5967
764	5968
765	5969
766	5970
767	5971
768	5972
769	5973
770	5974
771	5975
772	5976
773	5977
774	5978
775	5979
776	5980
777	5981
778	5982
779	5983
780	5984
781	5985
782	5986
783	5987
784	5988
785	5989
786	5990
787	5991
788	5992
789	5993
790	5994
791	5995
792	5996
793	5997
794	5998
795	5999
796	6000
797	6001
798	6002
799	6003
800	6004
801	6005
802	6006
803	6007
804	6008
805	6009
806	6010
807	6011
808	6012
809	6013
810	6014
811	6015
812	6016
813	6017
814	6018
815	6019
816	6020
817	6021
818	6022
819	6023
820	6024
821	6025
822	6026
823	6027
824	6028
825	6029
826	6030
827	6031
828	6032
829	6033
830	6034
831	6035
832	6036
833	6037
834	6038
835	6039
836	6040
837	6041
838	6042
839	6043
840	6044
841	6045
842	6046
843	6047
844	6048
845	6049
846	6050
847	6051
848	6052
849	6053
850	6054
851	6055
852	6056
853	6057
854	6058
855	6059
856	6060
857	6061
858	6062
859	6063
860	6064
861	6065
862	6066
863	6067
864	6068
865	6069
866	6070
867	6071
868	6072
869	6073
870	6074
871	6075
872	6076
873	6077
874	6078
875	6079
876	6080
877	6081
878	6082
879	6083
880	6084
881	6085
882	6086
883	6087
884	6088
885	6089
886	6090
887	6091
888	6092
889	6093
890	6094
891	6095
892	6096
893	6097
894	6098
895	6099
896	6100
897	6101
898	6102
899	6103
900	6104
901	6105
902	6106
903	6107
904	6108
905	6109
906	6110
907	6111
908	6112
909	6113
910	6114
911	6115
912	6116
913	6117
914	6118
915	6119
916	6120
917	6121
918	6122
919	6123
920	6124
921	6125
922	6126
923	6127
924	6128
925	6129
926	6130
927	6131
928	6132
929	6133
930	6134
931	6135
932	6136
933	6137
934	6138
935	6139
936	6140
937	6141
938	6142
939	6143
940	6144
941	6145
942	6146
943	6147
944	6148
945	6149
946	6150
947	6151
948	6152
949	6153
950	11619
951	11620
952	11621
953	11622
954	11623
955	11624
956	11625
957	11626
958	11627
959	11628
960	11629
961	11630
962	11631
963	11632
964	11633
965	11634
966	11635
967	11636
968	11637
969	11638
970	11639
971	11640
972	11641
973	11642
974	11643
975	11644
976	11645
977	11646
978	11647
979	11648
980	11649
981	11650
982	11651
983	11652
984	11653
985	11654
986	11655
987	11656
988	11657
989	11658
990	11659
991	11660
992	11661
993	11662
994	11663
995	11664
996	11665
997	11666
998	11667
999	11668
1000	11669
1001	11670
1002	11671
1003	11672
1004	11673
1005	11674
1006	11675
1007	11676
1008	11677
1009	11678
1010	11679
1011	11680
1012	11681
1013	11682
1014	11683
1015	11684
1016	11685
1017	11686
1018	11687
1019	11688
1020	11689
1021	11690
1022	11691
1023	11692
1024	11693
1025	11694
1026	11695
1027	11696
1028	11697
1029	11698
1030	11699
1031	11700
1032	11701
1033	11702
1034	11703
1035	11704
1036	11705
1037	11706
1038	11707
1039	11708
1040	11709
1041	11710
1042	11711
1043	11712
1044	11713
1045	11714
1046	11715
1047	11716
1048	11717
1049	11718
1050	11719
1051	11720
1052	11721
1053	11722
1054	11723
1055	12186
1056	12187
1057	12188
1058	12189
1059	12190
1060	12191
1061	12192
1062	12193
1063	12194
1064	12195
1065	12196
1066	12197
1067	12198
1068	12199
1069	12200
1070	12201
1071	12202
1072	12203
1073	12204
1074	12205
1075	12206
1076	12207
1077	12208
1078	12209
1079	12210
1080	12211
1081	12212
1082	12213
1083	12214
1084	12215
1085	12216
1086	12217
1087	12218
1088	12219
1089	12220
1090	12221
1091	12222
1092	12223
1093	12224
1094	12225
1095	12226
1096	12227
1097	12228
1098	12229
1099	12230
1100	12231
1101	12232
1102	12233
1103	12234
1104	12235
1105	12236
1106	12237
1107	12238
1108	12337
1109	12338
1110	12339
1111	12340
1112	12341
1113	12342
1114	12343
1115	12344
1116	12345
1117	12346
1118	12347
1119	12348
1120	12349
1121	12350
1122	12351
1123	12352
1124	12353
1125	12354
1126	12355
1127	12356
1128	12357
1129	12358
1130	12359
1131	12360
1132	12361
1133	12362
1134	12363
1135	12364
1136	12365
1137	12366
1138	12367
1139	12368
1140	12369
1141	12370
1142	12371
1143	12372
1144	12373
1145	12374
1146	12375
1147	12376
1148	12377
1149	12378
1150	12379
1151	12380
1152	12381
1153	12382
1154	12383
1155	12384
1156	12385
1157	12386
1158	12387
1159	12388
1160	12389
1161	12390
1162	12391
1163	12392
1164	12393
1165	12394
1166	12395
1167	12396
1168	12397
1169	12398
1170	12399
1171	12400
1172	12401
1173	12402
1174	12403
1175	12404
1176	12405
1177	12406
1178	12407
1179	12408
1180	12409
1181	12410
1182	12411
1183	12412
1184	12413
1185	12414
1186	12415
1187	12416
1188	12417
1189	12418
1190	12419
1191	12420
1192	12421
1193	12422
1194	12423
1195	12424
1196	12425
1197	12426
1198	12427
1199	12428
1200	12429
1201	12430
1202	12431
1203	12432
1204	12433
1205	12434
1206	12435
1207	12436
1208	12437
1209	12438
1210	12439
1211	12440
1212	12441
1213	12442
1214	12443
1215	12444
1216	12445
1217	12446
1218	12447
1219	12448
1220	12449
1221	12450
1222	12451
1223	12452
1224	12453
1225	12454
1226	12455
1227	12456
1228	12457
1229	12458
1230	12459
1231	12460
1232	12461
1233	12462
