cDNA	gene
864	6441
865	6442
866	6443
867	6444
868	6445
869	6446
870	6447
871	6448
872	6449
873	6450
874	6451
875	6452
876	6453
877	6454
878	6455
879	6456
880	6457
881	6458
882	6459
883	6460
884	6461
885	6462
886	6463
887	6464
888	6465
889	6466
890	6467
891	6468
892	6469
893	6470
894	6471
895	6472
896	6473
897	6474
898	6475
899	6476
900	6477
901	6478
902	6479
903	6480
904	6481
905	6482
906	6483
907	6484
908	6485
909	6486
910	6487
911	6488
912	6489
913	6490
914	6491
915	6492
916	6493
917	6494
918	6495
919	6496
920	6497
921	6498
922	6499
923	6500
924	6501
925	6502
926	6503
927	6504
928	6505
929	6506
930	6507
931	6508
932	6509
933	6510
934	6511
935	6512
936	6513
937	6514
938	6515
939	6516
940	6517
941	6518
942	6519
943	6520
944	6521
945	6522
946	6523
947	6524
948	6525
949	6526
950	9696
951	9697
952	9698
953	9699
954	9700
955	9701
956	9702
957	9703
958	9704
959	9705
960	9706
961	9707
962	9708
963	9709
964	9710
965	9711
966	9712
967	9713
968	9714
969	9715
970	9716
971	9717
972	9718
973	9719
974	9720
975	9721
976	9722
977	9723
978	9724
979	9725
980	9726
981	9727
982	9728
983	9729
984	9730
985	9731
986	9732
987	9733
988	9734
989	9735
990	9736
991	9737
992	9738
993	9739
994	9740
995	9741
996	9742
997	9743
998	9744
999	9745
1000	9746
1001	14029
1002	14030
1003	14031
1004	14032
1005	14033
1006	14034
1007	14035
1008	14036
1009	14037
1010	14038
1011	14039
1012	14040
1013	14041
1014	14042
1015	14043
1016	14044
1017	14045
1018	14046
1019	14047
1020	14048
1021	14049
1022	14050
1023	14051
1024	14052
1025	14053
1026	14054
1027	14055
1028	14056
1029	14057
1030	14058
1031	14059
1032	14060
1033	14061
1034	14062
1035	14063
1036	14064
1037	14065
1038	14066
1039	14067
1040	14068
1041	14069
1042	14070
1043	14071
1044	14072
1045	14073
1046	14074
1047	14075
1048	14076
1049	14077
1050	14078
1051	14079
1052	14080
1053	14081
1054	14082
1055	14083
1056	14084
1057	14085
1058	14086
1059	14087
1060	14088
1061	14089
1062	14090
1063	14091
1064	14092
1065	14093
1066	14094
1067	14095
1068	14096
1069	14097
1070	14098
1071	14099
1072	14100
1073	14101
1074	14102
1075	14103
1076	14104
1077	14105
1078	14106
1079	14107
1080	14108
1081	14109
1082	14110
1083	14111
1084	14112
1085	14113
1086	14114
1087	14115
1088	14116
1089	14117
1090	14118
1091	14119
1092	14120
1093	14121
1094	14122
1095	14123
1096	14124
1097	14125
1098	14126
1099	14127
1100	14128
1101	14129
1102	14130
1103	14131
1104	14132
1105	14133
1106	14134
1107	14598
1108	14599
1109	14600
1110	14601
1111	14602
1112	14603
1113	14604
1114	14605
1115	14606
1116	14607
1117	14608
1118	14609
1119	14610
1120	14611
1121	14612
1122	14613
1123	14614
1124	14615
1125	14616
1126	14617
1127	14618
1128	14619
1129	14620
1130	14621
1131	14622
1132	14623
1133	14624
1134	14625
1135	14626
1136	14627
1137	14628
1138	14629
1139	14630
1140	14631
1141	14632
1142	14633
1143	14634
1144	14635
1145	14636
1146	14637
1147	14638
1148	14639
1149	14640
1150	14641
1151	14642
1152	14643
1153	14644
1154	14645
1155	14646
1156	14647
1157	14648
1158	14649
1159	14768
1160	14769
1161	14770
1162	14771
1163	14772
1164	14773
1165	14774
1166	14775
1167	14776
1168	14777
1169	14778
1170	14779
1171	14780
1172	14781
1173	14782
1174	14783
1175	14784
1176	14785
1177	14786
1178	14787
1179	14788
1180	14789
1181	14790
1182	14791
1183	14792
1184	14793
1185	14794
1186	14795
1187	14796
1188	14797
1189	14798
1190	14799
1191	14800
1192	14801
1193	14802
1194	14803
1195	14804
1196	14805
1197	14806
1198	14807
1199	14808
1200	14809
1201	14810
1202	14811
1203	14812
1204	14813
1205	14814
1206	14815
1207	14816
1208	14817
1209	14818
1210	14819
1211	14820
1212	14821
1213	14822
1214	14823
1215	14824
1216	14825
1217	14826
1218	14827
1219	14828
1220	14829
1221	14830
1222	14831
1223	14832
1224	14833
1225	14834
1226	14835
1227	14836
1228	14837
1229	14838
1230	14839
1231	14840
1232	14841
1233	14842
1234	14843
1235	14844
1236	14845
1237	14846
1238	14847
1239	14848
1240	14849
1241	14850
1242	14851
1243	14852
1244	14853
1245	14854
1246	14855
1247	14856
1248	14857
1249	14858
1250	14859
1251	14860
1252	14861
1253	14862
1254	14863
1255	14864
1256	14865
1257	14866
1258	14867
1259	14868
1260	14869
1261	14870
1262	14871
1263	14872
1264	14873
1265	14874
1266	14875
1267	14876
1268	14877
1269	14878
1270	14879
1271	14880
1272	14881
1273	14882
1274	14883
1275	14884
1276	14885
1277	14886
1278	14887
1279	14888
1280	14889
1281	14890
1282	14891
1283	14892
1284	14893
1285	14894
1286	14895
1287	14896
1288	14897
1289	14898
1290	14899
1291	14900
1292	14901
1293	14902
1294	14903
1295	14904
1296	14905
1297	14906
1298	14907
1299	14908
1300	14909
1301	14910
1302	14911
1303	14912
1304	14913
1305	14914
1306	14915
1307	14916
1308	14917
1309	14918
1310	14919
1311	14920
1312	14921
1313	14922
1314	14923
1315	14924
1316	14925
1317	14926
1318	14927
1319	14928
1320	14929
1321	14930
1322	14931
1323	14932
1324	14933
1325	14934
1326	14935
1327	14936
1328	14937
1329	14938
1330	14939
1331	14940
1332	14941
1333	14942
1334	14943
1335	14944
