cDNA	gene
395	6407
396	6408
397	6409
398	6410
399	6411
400	6412
401	6413
402	6414
403	6415
404	6416
405	6417
406	6418
407	6419
408	6420
409	6421
410	6422
411	6423
412	6424
413	6425
414	6426
415	6427
416	6428
417	6429
418	6430
419	6431
420	6432
421	6433
422	6434
423	6435
424	6436
425	6437
426	6438
427	6439
428	6440
429	6441
430	6442
431	6443
432	6444
433	6445
434	6446
435	6447
436	6448
437	6449
438	6450
439	6451
440	6452
441	6453
442	6454
443	6455
444	6456
445	6457
446	6458
447	6459
448	6460
449	6461
450	6462
451	6463
452	6464
453	6465
454	6466
455	6467
456	6468
457	6469
458	6470
459	6471
460	6472
461	6473
462	6474
463	6475
464	6476
465	6477
466	6478
467	6479
468	6480
469	6481
470	6482
471	6483
472	6484
473	6485
474	6486
475	6487
476	6488
477	6489
478	6490
479	6491
480	6492
481	6493
482	6494
483	6495
484	6496
485	6497
486	6498
487	6499
488	6500
489	6501
490	6502
491	6503
492	6504
493	6505
494	6506
495	6507
496	6508
497	6509
498	6510
499	6511
500	6512
501	6513
502	6514
503	6515
504	6516
505	6517
506	6518
507	6519
508	6520
509	6521
510	6522
511	6523
512	6524
513	6525
514	6526
515	6527
516	6528
517	6529
518	6530
519	6531
520	6532
521	6533
522	6534
523	6535
524	6536
525	6537
526	6538
527	6539
528	6540
529	6541
530	6542
531	6543
532	6544
533	6545
534	6546
535	6547
536	6548
537	6549
538	6550
539	6551
540	6552
541	6553
542	6554
543	6555
544	6556
545	6557
546	6558
547	6559
548	6560
549	6561
550	6562
551	6563
552	6564
553	6565
554	6566
555	6567
556	6568
557	6569
558	6570
559	6571
560	6572
561	6573
562	6574
563	6575
564	6576
565	6577
566	6578
567	6579
568	6580
569	6581
570	6582
571	6583
572	6584
573	6585
574	6586
575	6587
576	6588
577	6589
578	6590
579	6591
580	6592
581	6593
582	6594
583	6595
584	6596
585	6597
586	6598
587	6599
588	6600
589	6601
590	6602
591	6603
592	6604
593	6605
594	6606
595	6607
596	6608
597	6609
598	6610
599	6611
600	6612
601	6613
602	6614
603	6615
604	6616
605	6617
606	6618
607	6619
608	6620
609	6621
610	6622
611	6623
612	6624
613	6625
614	6626
615	6627
616	6628
617	6629
618	6630
619	6631
620	6632
621	6633
622	6634
623	6635
624	6636
625	6637
626	6638
627	6639
628	6640
629	6641
630	6642
631	6643
632	6644
633	6645
634	6646
635	6647
636	6648
637	6649
638	6650
639	6651
640	6652
641	6653
642	6654
643	6655
644	6656
645	6657
646	6658
647	6659
648	6660
649	6661
650	6662
651	6663
652	6664
653	6665
654	6666
655	6667
656	6668
657	6669
658	6670
659	6671
660	6672
661	6673
662	6674
663	6675
664	6676
665	9927
666	9928
667	9929
668	9930
669	9931
670	9932
671	9933
672	9934
673	9935
674	9936
675	9937
676	9938
677	9939
678	9940
679	9941
680	9942
681	9943
682	9944
683	9945
684	9946
685	9947
686	9948
687	9949
688	9950
689	9951
690	9952
691	9953
692	9954
693	9955
694	9956
695	9957
696	9958
697	9959
698	9960
699	9961
700	9962
701	9963
702	9964
703	9965
704	9966
705	9967
706	9968
707	9969
708	9970
709	9971
710	9972
711	9973
712	9974
713	9975
714	9976
715	9977
716	14241
717	14242
718	14243
719	14244
720	14245
721	14246
722	14247
723	14248
724	14249
725	14250
726	14251
727	14252
728	14253
729	14254
730	14255
731	14256
732	14257
733	14258
734	14259
735	14260
736	14261
737	14262
738	14263
739	14264
740	14265
741	14266
742	14267
743	14268
744	14269
745	14270
746	14271
747	14272
748	14273
749	14274
750	14275
751	14276
752	14277
753	14278
754	14279
755	14280
756	14281
757	14282
758	14283
759	14284
760	14285
761	14286
762	14287
763	14288
764	14289
765	14290
766	14291
767	14292
768	14293
769	14294
770	14295
771	14296
772	14297
773	14298
774	14299
775	14300
776	14301
777	14302
778	14303
779	14304
780	14305
781	14306
782	14307
783	14308
784	14309
785	14310
786	14311
787	14312
788	14313
789	14314
790	14315
791	14316
792	14317
793	14318
794	14319
795	14320
796	14321
797	14322
798	14323
799	14324
800	14325
801	14326
802	14327
803	14328
804	14329
805	14330
806	14331
807	14332
808	14333
809	14334
810	14335
811	14336
812	14337
813	14338
814	14339
815	14340
816	14341
817	14342
818	14343
819	14344
820	14345
821	14808
822	14809
823	14810
824	14811
825	14812
826	14813
827	14814
828	14815
829	14816
830	14817
831	14818
832	14819
833	14820
834	14821
835	14822
836	14823
837	14824
838	14825
839	14826
840	14827
841	14828
842	14829
843	14830
844	14831
845	14832
846	14833
847	14834
848	14835
849	14836
850	14837
851	14838
852	14839
853	14840
854	14841
855	14842
856	14843
857	14844
858	14845
859	14846
860	14847
861	14848
862	14849
863	14850
864	14851
865	14852
866	14853
867	14854
868	14855
869	14856
870	14857
871	14858
872	14859
873	14860
874	14959
875	14960
876	14961
877	14962
878	14963
879	14964
880	14965
881	14966
882	14967
883	14968
884	14969
885	14970
886	14971
887	14972
888	14973
889	14974
890	14975
891	14976
892	14977
893	14978
894	14979
895	14980
896	14981
897	14982
898	14983
899	14984
900	14985
901	14986
902	14987
903	14988
904	14989
905	14990
906	14991
907	14992
908	14993
909	14994
910	14995
911	14996
912	14997
913	14998
914	14999
915	15000
916	15001
917	15002
918	15003
919	15004
920	15005
921	15006
922	15007
923	15008
924	15009
925	15010
926	15011
927	15012
928	15013
929	15014
930	15015
931	15016
932	15017
933	15018
934	15019
935	15020
936	15021
937	15022
938	15023
939	15024
940	15025
941	15026
942	15027
943	15028
944	15029
945	15030
946	15031
947	15032
948	15033
949	15034
950	15035
951	15036
952	15037
953	15038
954	15039
955	15040
956	15041
957	15042
958	15043
959	15044
960	15045
961	15046
962	15047
963	15048
964	15049
965	15050
966	15051
967	15052
968	15053
969	15054
970	15055
971	15056
972	15057
973	15058
974	15059
975	15060
976	15061
977	15062
978	15063
979	15064
980	15065
981	15066
982	15067
983	15068
984	15069
985	15070
986	15071
987	15072
988	15073
989	15074
990	15075
991	15076
992	15077
993	15078
994	15079
995	15080
996	15081
997	15082
998	15083
999	15084
1000	15085
1001	15086
1002	15087
1003	15088
1004	15089
1005	15090
1006	15091
1007	15092
1008	15093
1009	15094
1010	15095
1011	15096
1012	15097
1013	15098
1014	15099
1015	15100
1016	15101
1017	15102
1018	15103
1019	15104
1020	15105
1021	15106
1022	15107
1023	15108
1024	15109
1025	15110
1026	15111
1027	15112
1028	15113
1029	15114
1030	15115
1031	15116
1032	15117
1033	15118
1034	15119
1035	15120
1036	15121
1037	15122
1038	15123
1039	15124
1040	15125
1041	15126
1042	15127
1043	15128
1044	15129
1045	15130
1046	15131
1047	15132
1048	15133
1049	15134
1050	15135
